cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL009330,DCL010043,2,1,B04,Email domain and local-part prefix,1,2,STG076984,SUPPORT,SUP003682,STG027270,MARKETING,MKT005968,True,0.8,False,0.0,True,0.6364,False,0.0,False,0.0,False,0.0,0.7345,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL005924,PCL009755
DCL009330,DCL010418,2,1,B04,Email domain and local-part prefix,1,2,STG076984,SUPPORT,SUP003682,STG032250,MARKETING,MKT010948,True,0.8444,False,0.0,True,0.6364,False,0.0,False,0.0,False,0.0,0.7612,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL005924,PCL010077
DCL009334,DCL010530,2,1,B04,Email domain and local-part prefix,1,2,STG032739,MARKETING,MKT011437,STG073721,SUPPORT,SUP000419,True,0.8085,False,0.0,True,0.6154,False,0.0,False,0.0,False,0.0,0.7313,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009158,PCL005160
DCL009336,DCL009430,3,3,B04,Email domain and local-part prefix,1,9,STG020314,ECOMMERCE,TXN012314,STG029660,MARKETING,MKT008358,True,0.8936,False,0.0,True,0.7619,False,0.0,True,0.1667,False,0.0,0.7286,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009160,PCL009239
DCL009336,DCL009466,3,3,B04,Email domain and local-part prefix,1,9,STG029950,MARKETING,MKT008648,STG077972,SUPPORT,SUP004670,True,0.8261,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8261,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009160,PCL009273
DCL009340,DCL010378,4,1,B04,Email domain and local-part prefix,1,4,STG033054,MARKETING,MKT011752,STG031641,MARKETING,MKT010339,True,0.8261,False,0.0,False,0.0,False,0.0,True,0.3636,False,0.0,0.7105,0.4,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009163,PCL010048
DCL009350,DCL010555,2,1,B04,Email domain and local-part prefix,1,2,STG029910,MARKETING,MKT008608,STG074182,SUPPORT,SUP000880,True,0.8214,False,0.0,True,0.6207,False,0.0,False,0.0,False,0.0,0.7411,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009170,PCL007120
DCL009354,DCL010530,2,1,B04,Email domain and local-part prefix,1,2,STG020442,ECOMMERCE,TXN012442,STG073721,SUPPORT,SUP000419,True,0.7917,False,0.0,True,0.5926,False,0.0,False,0.0,False,0.0,0.712,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009174,PCL005160
DCL009359,DCL009920,3,1,B04,Email domain and local-part prefix,1,3,STG076942,SUPPORT,SUP003640,STG025843,MARKETING,MKT004541,True,0.8696,False,0.0,True,0.7,False,0.0,False,0.0,False,0.0,0.8017,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009177,PCL009654
DCL009359,DCL010198,3,1,B04,Email domain and local-part prefix,1,3,STG076942,SUPPORT,SUP003640,STG029280,MARKETING,MKT007978,True,0.8696,False,0.0,True,0.7,False,0.0,False,0.0,False,0.0,0.8017,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009177,PCL009654
DCL009361,DCL010665,3,3,B04,Email domain and local-part prefix,1,9,STG030556,MARKETING,MKT009254,STG077023,SUPPORT,SUP003721,True,0.8889,False,0.0,True,0.7368,False,0.0,False,0.0,False,0.0,0.8281,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009178,PCL010230
DCL009362,DCL009805,5,2,B04,Email domain and local-part prefix,1,10,STG032004,MARKETING,MKT010702,STG076303,SUPPORT,SUP003001,True,0.8627,False,0.0,True,0.72,False,0.0,False,0.0,False,0.0,0.8056,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009179,PCL006058
DCL009364,DCL009636,3,1,B04,Email domain and local-part prefix,1,3,STG076133,SUPPORT,SUP002831,STG022321,MARKETING,MKT001019,True,0.8333,False,0.0,True,0.6364,False,0.0,False,0.0,False,0.0,0.7545,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009181,PCL008282
DCL009364,DCL010533,3,1,B04,Email domain and local-part prefix,1,3,STG076133,SUPPORT,SUP002831,STG073775,SUPPORT,SUP000473,True,0.8696,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7884,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009181,PCL002293
DCL009370,DCL010555,3,1,B04,Email domain and local-part prefix,1,3,STG076697,SUPPORT,SUP003395,STG074182,SUPPORT,SUP000880,True,0.8214,False,0.0,True,0.6207,False,0.0,False,0.0,False,0.0,0.7411,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009170,PCL007120
DCL009372,DCL010648,4,1,B04,Email domain and local-part prefix,1,4,STG030434,MARKETING,MKT009132,STG075974,SUPPORT,SUP002672,True,0.875,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.8019,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009188,PCL003109
DCL009374,DCL009385,3,6,B04,Email domain and local-part prefix,1,18,STG076022,SUPPORT,SUP002720,STG077668,SUPPORT,SUP004366,True,0.8462,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.7846,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000022,PCL000022
DCL009374,DCL010194,3,2,B04,Email domain and local-part prefix,1,6,STG076022,SUPPORT,SUP002720,STG073604,SUPPORT,SUP000302,True,0.8627,False,0.0,True,0.72,False,0.0,False,0.0,False,0.0,0.8056,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000022,PCL009889
DCL009374,DCL010453,3,1,B04,Email domain and local-part prefix,1,3,STG076022,SUPPORT,SUP002720,STG032687,MARKETING,MKT011385,True,0.88,False,0.0,True,0.75,False,0.0,False,0.0,False,0.0,0.828,0.5,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000022,PCL002417
DCL009374,DCL010485,3,1,B04,Email domain and local-part prefix,1,3,STG076022,SUPPORT,SUP002720,STG033071,MARKETING,MKT011769,True,0.7755,False,0.0,True,0.72,False,0.0,False,0.0,False,0.0,0.7533,0.5,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000022,PCL010136
DCL009374,DCL010599,3,1,B04,Email domain and local-part prefix,1,3,STG076022,SUPPORT,SUP002720,STG075067,SUPPORT,SUP001765,True,0.8627,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7843,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000022,PCL009889
DCL009376,DCL010520,2,1,B04,Email domain and local-part prefix,1,2,STG030375,MARKETING,MKT009073,STG073516,SUPPORT,SUP000214,True,0.7917,False,0.0,True,0.6154,False,0.0,False,0.0,False,0.0,0.7212,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL005784,PCL010155
DCL009377,DCL010718,4,1,B04,Email domain and local-part prefix,1,4,STG032309,MARKETING,MKT011007,STG077604,SUPPORT,SUP004302,True,0.8235,False,0.0,True,0.6897,False,0.0,False,0.0,False,0.0,0.77,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009190,PCL002950
DCL009378,DCL009870,4,3,B04,Email domain and local-part prefix,1,12,STG028270,MARKETING,MKT006968,STG075561,SUPPORT,SUP002259,True,0.8163,False,0.0,True,0.6087,False,0.0,False,0.0,False,0.0,0.7333,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009191,PCL009610
DCL009380,DCL010698,3,1,B04,Email domain and local-part prefix,1,3,STG029437,MARKETING,MKT008135,STG077357,SUPPORT,SUP004055,True,0.7917,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.7519,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009193,PCL007057
DCL009381,DCL010443,7,2,B04,Email domain and local-part prefix,1,14,STG077872,SUPPORT,SUP004570,STG032656,MARKETING,MKT011354,True,0.8077,False,0.0,True,0.6154,False,0.0,False,0.0,False,0.0,0.7308,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009194,PCL010100
DCL009385,DCL010194,6,2,B04,Email domain and local-part prefix,1,12,STG077668,SUPPORT,SUP004366,STG073604,SUPPORT,SUP000302,True,0.8679,False,0.0,True,0.7407,False,0.0,False,0.0,False,0.0,0.8171,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000022,PCL009889
DCL009385,DCL010453,6,1,B04,Email domain and local-part prefix,1,6,STG077668,SUPPORT,SUP004366,STG032687,MARKETING,MKT011385,True,0.8462,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.7846,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000022,PCL002417
DCL009385,DCL010599,6,1,B04,Email domain and local-part prefix,1,6,STG077668,SUPPORT,SUP004366,STG075067,SUPPORT,SUP001765,True,0.8679,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.7977,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000022,PCL009889
DCL009386,DCL009742,3,1,B04,Email domain and local-part prefix,1,3,STG028938,MARKETING,MKT007636,STG023572,MARKETING,MKT002270,True,0.8627,False,0.0,True,0.72,False,0.0,True,0.3333,False,0.0,0.7269,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009198,PCL009510
DCL009388,DCL010746,3,1,B04,Email domain and local-part prefix,1,3,STG032384,MARKETING,MKT011082,STG078127,SUPPORT,SUP004825,True,0.84,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7707,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009200,PCL005490
DCL009391,DCL010352,3,2,B04,Email domain and local-part prefix,1,6,STG076028,SUPPORT,SUP002726,STG031191,MARKETING,MKT009889,True,0.8,False,0.0,True,0.6087,False,0.0,False,0.0,False,0.0,0.7235,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009203,PCL010026
DCL009391,DCL010581,3,1,B04,Email domain and local-part prefix,1,3,STG076028,SUPPORT,SUP002726,STG074643,SUPPORT,SUP001341,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009203,PCL007481
DCL009394,DCL010662,3,1,B04,Email domain and local-part prefix,1,3,STG029160,MARKETING,MKT007858,STG076371,SUPPORT,SUP003069,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009206,PCL010228
DCL009397,DCL009888,3,2,B04,Email domain and local-part prefix,1,6,STG032641,MARKETING,MKT011339,STG025406,MARKETING,MKT004104,True,0.9123,False,0.0,True,0.8387,False,0.0,True,0.1818,False,0.0,0.766,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009209,PCL009626
DCL009399,DCL010081,3,2,B04,Email domain and local-part prefix,1,6,STG030889,MARKETING,MKT009587,STG074391,SUPPORT,SUP001089,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL005947,PCL009787
DCL009405,DCL010519,2,1,B04,Email domain and local-part prefix,1,2,STG032652,MARKETING,MKT011350,STG073499,SUPPORT,SUP000197,True,0.8372,False,0.0,True,0.5556,False,0.0,False,0.0,False,0.0,0.7245,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009216,PCL006793
DCL009408,DCL010332,2,2,B04,Email domain and local-part prefix,1,4,STG020701,ECOMMERCE,TXN012701,STG077020,SUPPORT,SUP003718,True,0.7805,False,0.0,True,0.6316,False,0.0,False,0.0,False,0.0,0.7209,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009219,PCL010009
DCL009414,DCL009437,4,2,B04,Email domain and local-part prefix,1,8,STG077955,SUPPORT,SUP004653,STG031827,MARKETING,MKT010525,True,0.7907,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.703,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009224,PCL000743
DCL009429,DCL009574,2,3,B04,Email domain and local-part prefix,1,6,STG032627,MARKETING,MKT011325,STG022289,MARKETING,MKT000987,True,0.8571,False,0.0,True,0.7,False,0.0,True,0.3333,False,0.0,0.7175,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009238,PCL009368
DCL009430,DCL009466,3,3,B04,Email domain and local-part prefix,1,9,STG029660,MARKETING,MKT008358,STG077972,SUPPORT,SUP004670,True,0.8085,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.7137,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009239,PCL009273
DCL009439,DCL009452,4,1,B04,Email domain and local-part prefix,1,4,STG077323,SUPPORT,SUP004021,STG020904,ECOMMERCE,TXN012904,True,0.8444,False,0.0,True,0.6957,False,0.0,False,0.0,False,0.0,0.7849,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009247,PCL009260
DCL009451,DCL010658,2,2,B04,Email domain and local-part prefix,1,4,STG032354,MARKETING,MKT011052,STG076297,SUPPORT,SUP002995,True,0.766,False,0.0,True,0.6154,False,0.0,False,0.0,False,0.0,0.7057,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009259,PCL002346
DCL009455,DCL009519,3,1,B04,Email domain and local-part prefix,1,3,STG032637,MARKETING,MKT011335,STG021208,ECOMMERCE,TXN013208,True,0.8627,False,0.0,True,0.7586,False,0.0,True,0.1538,False,0.0,0.7099,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009263,PCL009319
DCL009455,DCL010371,3,1,B04,Email domain and local-part prefix,1,3,STG032637,MARKETING,MKT011335,STG031515,MARKETING,MKT010213,True,0.9057,False,0.0,True,0.8387,False,0.0,True,0.1667,False,0.0,0.7602,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009263,PCL010043
DCL009455,DCL010580,3,1,B04,Email domain and local-part prefix,1,3,STG032637,MARKETING,MKT011335,STG074615,SUPPORT,SUP001313,True,0.8077,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7513,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009263,PCL010190
DCL009465,DCL009833,4,1,B04,Email domain and local-part prefix,1,4,STG077657,SUPPORT,SUP004355,STG024808,MARKETING,MKT003506,True,0.8085,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8085,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009272,PCL009580
DCL009467,DCL010000,4,1,B04,Email domain and local-part prefix,1,4,STG078284,SUPPORT,SUP004982,STG026737,MARKETING,MKT005435,True,0.8,False,0.0,True,0.5556,False,0.0,False,0.0,False,0.0,0.7022,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009274,PCL005571
DCL009468,DCL009733,3,1,B04,Email domain and local-part prefix,1,3,STG031720,MARKETING,MKT010418,STG023393,MARKETING,MKT002091,True,0.8718,False,0.0,True,0.7059,False,0.0,True,0.1818,False,0.0,0.7015,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009275,PCL009501
DCL009468,DCL010591,3,1,B04,Email domain and local-part prefix,1,3,STG031720,MARKETING,MKT010418,STG074857,SUPPORT,SUP001555,True,0.8421,False,0.0,True,0.5882,False,0.0,False,0.0,False,0.0,0.7406,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009275,PCL006366
DCL009471,DCL009679,4,2,B04,Email domain and local-part prefix,1,8,STG077643,SUPPORT,SUP004341,STG022779,MARKETING,MKT001477,True,0.8163,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7565,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009278,PCL001694
DCL009474,DCL010237,4,2,B04,Email domain and local-part prefix,1,8,STG032142,MARKETING,MKT010840,STG030355,MARKETING,MKT009053,True,0.8163,False,0.0,True,0.6667,False,0.0,True,0.5,False,0.0,0.7137,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009281,PCL009928
DCL009476,DCL010208,2,1,B04,Email domain and local-part prefix,1,2,STG032104,MARKETING,MKT010802,STG029449,MARKETING,MKT008147,True,0.8302,False,0.0,True,0.7097,False,0.0,True,0.3636,False,0.0,0.7123,0.6,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009283,PCL009901
DCL009480,DCL009512,7,6,B04,Email domain and local-part prefix,1,42,STG077844,SUPPORT,SUP004542,STG023379,MARKETING,MKT002077,True,0.875,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.875,0.3,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL006996,PCL002791
DCL009480,DCL009780,7,1,B04,Email domain and local-part prefix,1,7,STG077844,SUPPORT,SUP004542,STG023951,MARKETING,MKT002649,True,0.7917,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7917,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL006996,PCL009540
DCL009480,DCL010402,7,4,B04,Email domain and local-part prefix,1,28,STG077844,SUPPORT,SUP004542,STG077904,SUPPORT,SUP004602,True,0.84,False,0.0,True,0.7143,False,0.0,False,0.0,False,0.0,0.7897,0.5,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL006996,PCL007828
DCL009484,DCL010360,4,1,B04,Email domain and local-part prefix,1,4,STG032898,MARKETING,MKT011596,STG031366,MARKETING,MKT010064,True,0.8,False,0.0,False,0.0,False,0.0,True,0.5455,False,0.0,0.7364,0.4,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009289,PCL010034
DCL009485,DCL010258,4,1,B04,Email domain and local-part prefix,1,4,STG032489,MARKETING,MKT011187,STG030038,MARKETING,MKT008736,True,0.8085,False,0.0,True,0.64,False,0.0,True,0.6,False,0.0,0.7176,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009290,PCL009945
DCL009489,DCL009552,2,1,B04,Email domain and local-part prefix,1,2,STG021096,ECOMMERCE,TXN013096,STG021475,MARKETING,MKT000173,True,0.88,False,0.0,False,0.0,False,0.0,True,0.3333,False,0.0,0.7433,0.4,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009294,PCL009348
DCL009491,DCL010029,5,3,B04,Email domain and local-part prefix,1,15,STG032313,MARKETING,MKT011011,STG074171,SUPPORT,SUP000869,True,0.8085,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8085,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009296,PCL009743
DCL009496,DCL010370,3,1,B04,Email domain and local-part prefix,1,3,STG078271,SUPPORT,SUP004969,STG031482,MARKETING,MKT010180,True,0.8182,False,0.0,True,0.6316,False,0.0,False,0.0,False,0.0,0.7435,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009300,PCL010042
DCL009504,DCL009524,10,2,B04,Email domain and local-part prefix,1,20,STG021136,ECOMMERCE,TXN013136,STG021231,ECOMMERCE,TXN013231,True,0.7843,False,0.0,True,0.6667,True,0.7805,True,0.6667,False,0.0,0.7333,0.7,,address | email,address | email,2,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009307,PCL009323
DCL009506,DCL010204,2,3,B04,Email domain and local-part prefix,1,6,STG032555,MARKETING,MKT011253,STG073908,SUPPORT,SUP000606,True,0.7925,False,0.0,True,0.5926,False,0.0,False,0.0,False,0.0,0.7125,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009308,PCL001324
DCL009508,DCL010673,2,1,B04,Email domain and local-part prefix,1,2,STG021151,ECOMMERCE,TXN013151,STG076652,SUPPORT,SUP003350,True,0.7826,False,0.0,True,0.64,False,0.0,False,0.0,False,0.0,0.7256,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009310,PCL002554
DCL009511,DCL010735,5,1,B04,Email domain and local-part prefix,1,5,STG032661,MARKETING,MKT011359,STG077949,SUPPORT,SUP004647,True,1.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1.0,0.3,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL009313,PCL010267
DCL009512,DCL009780,6,1,B04,Email domain and local-part prefix,1,6,STG031643,MARKETING,MKT010341,STG023951,MARKETING,MKT002649,True,0.7826,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,0.712,0.4,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL002791,PCL009540
DCL009512,DCL010402,6,4,B04,Email domain and local-part prefix,1,24,STG023379,MARKETING,MKT002077,STG077904,SUPPORT,SUP004602,True,0.8333,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8333,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL002791,PCL007828
DCL009513,DCL010738,5,1,B04,Email domain and local-part prefix,1,5,STG033075,MARKETING,MKT011773,STG077968,SUPPORT,SUP004666,True,0.8333,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7667,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009314,PCL005755
DCL009516,DCL010484,3,1,B04,Email domain and local-part prefix,1,3,STG078198,SUPPORT,SUP004896,STG033059,MARKETING,MKT011757,True,1.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1.0,0.3,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL000319,PCL010135
DCL009516,DCL010617,3,1,B04,Email domain and local-part prefix,1,3,STG078198,SUPPORT,SUP004896,STG075389,SUPPORT,SUP002087,True,0.8837,False,0.0,True,0.7619,False,0.0,False,0.0,False,0.0,0.835,0.5,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000319,PCL004331
DCL009529,DCL010452,4,2,B04,Email domain and local-part prefix,1,8,STG033158,MARKETING,MKT011856,STG075920,SUPPORT,SUP002618,True,0.7907,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.703,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009328,PCL007101
DCL009529,DCL010518,4,1,B04,Email domain and local-part prefix,1,4,STG033158,MARKETING,MKT011856,STG073481,SUPPORT,SUP000179,True,0.8293,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7642,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009328,PCL000583
DCL009530,DCL010580,3,1,B04,Email domain and local-part prefix,1,3,STG033221,MARKETING,MKT011919,STG074615,SUPPORT,SUP001313,True,0.8462,False,0.0,True,0.7333,False,0.0,False,0.0,False,0.0,0.801,0.5,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000768,PCL010190
DCL009530,DCL010651,3,1,B04,Email domain and local-part prefix,1,3,STG033221,MARKETING,MKT011919,STG076155,SUPPORT,SUP002853,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000768,PCL000386
DCL009549,DCL010693,3,2,B04,Email domain and local-part prefix,1,6,STG028523,MARKETING,MKT007221,STG077891,SUPPORT,SUP004589,False,0.0,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,1.0,0.2,,name,name,1,1,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL009345,PCL010245
DCL009572,DCL010210,1,1,B04,Email domain and local-part prefix,1,1,STG021692,MARKETING,MKT000390,STG029475,MARKETING,MKT008173,True,1.0,False,0.0,False,0.0,False,0.0,True,0.6,False,0.0,0.9,0.4,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL000476,PCL009903
DCL009578,DCL010338,2,1,B04,Email domain and local-part prefix,1,2,STG022581,MARKETING,MKT001279,STG031036,MARKETING,MKT009734,True,0.8727,False,0.0,True,0.7586,False,0.0,True,0.1667,False,0.0,0.717,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009372,PCL010015
DCL009578,DCL010471,2,4,B04,Email domain and local-part prefix,1,8,STG022581,MARKETING,MKT001279,STG078181,SUPPORT,SUP004879,True,0.8364,False,0.0,True,0.6897,False,0.0,False,0.0,False,0.0,0.7777,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009372,PCL010123
DCL009579,DCL010514,1,2,B04,Email domain and local-part prefix,1,2,STG021754,MARKETING,MKT000452,STG075371,SUPPORT,SUP002069,True,1.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1.0,0.3,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL009373,PCL010154
DCL009588,DCL010304,1,3,B04,Email domain and local-part prefix,1,3,STG021885,MARKETING,MKT000583,STG076999,SUPPORT,SUP003697,True,0.8293,False,0.0,True,0.7,False,0.0,False,0.0,False,0.0,0.7776,0.5,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009380,PCL009986
